,UnixTimestamp_x,EUR,GBP,CHF,AUD,CAD,JPY,CNY,RAI
2022-04-05,1649116800,1.090690952718547,1.307813531946615,1.0757025682398818,0.7588232169551459,0.8010541873105006,0.008085840773445601,0.157131285546043,3.0158718460619185
2022-04-06,1649203200,1.0897876003966827,1.3069930664017828,1.0716562983919797,0.7503496629429315,0.7958773552995483,0.008080840926569584,0.1572449922580428,3.0157142566580437
2022-04-07,1649289600,1.0863661053775122,1.3068820408269948,1.0699592880490898,0.7480007809128153,0.7944231494905761,0.00805710982575501,0.15721554912089783,3.0155494612636464
2022-04-08,1649376000,1.0875830641565247,1.303539631515417,1.0703784537098782,0.7445073966809861,0.7957475252251965,0.00804480596515283,0.15710662386663282,3.0153970233291942
2022-04-09,1649462400,1.0875830641565247,1.301830764604263,1.0690887942388942,0.7445073966809861,0.7957475252251965,0.00804480596515283,0.15710662386663282,3.0151778941371483
2022-04-10,1649548800,1.088459068496729,1.3031523254753246,1.07033148165987,0.7446154991716153,0.7950073538180229,0.008039208700044518,0.15710869722326087,3.014998478483137
2022-04-11,1649635200,1.0877605186442152,1.3023376961646154,1.0735373054213635,0.7414959681156734,0.7910923006941835,0.007969683261117244,0.15699319104831103,3.014828469979474
2022-04-12,1649721600,1.0825791365348807,1.3002041320487314,1.0721676012394257,0.7452997670192928,0.7914491830265808,0.007973402960277343,0.15708206862632831,3.0146480620796416
2022-04-14,1649894400,1.0820637119113572,1.3067283442445148,1.0603217016042665,0.7407945169353035,0.7928346773202506,0.007925060124261139,0.1567790066638917,3.0143305587692435
2022-04-15,1649980800,1.0814376632294973,1.305999631708104,1.0603228258875697,0.7395000240337507,0.7927762230555181,0.00790917082910509,0.15695620482408035,3.0141078357992552
2022-04-16,1650067200,1.0814376632294973,1.305999631708104,1.0603228258875697,0.7395000240337507,0.7927762230555181,0.00790917082910509,0.15695620482408035,3.0138943866552905
2022-04-17,1650153600,1.081484445549962,1.3056875750770354,1.0610890168798042,0.7393387354350269,0.7926662518379949,0.007897553005591886,0.15695625409459626,3.013702198188463
2022-04-18,1650240000,1.0781438675176813,1.300931466930322,1.0584261837703046,0.7357241917150099,0.7935972573278786,0.007867633734175898,0.15705490639527578,3.0135071662956685
2022-04-19,1650326400,1.0794123679069114,1.301320840653263,1.050271232545805,0.7393633342328921,0.7933768897245792,0.007731769513878677,0.15640885274106514,3.0132599465138226
2022-04-20,1650412800,1.0849517196484755,1.3068308046157262,1.0535198625367284,0.744500190964299,0.8007911816875073,0.007811493171762908,0.15578272484860647,3.0130316318515304
2022-04-21,1650499200,1.083482312151254,1.3025582243526284,1.0484927916120577,0.7360761986080799,0.7942906388876754,0.0077875859307541245,0.15503164505938952,3.012817496330551
2022-04-22,1650585600,1.0799369316831897,1.2839492223761535,1.0442751790409794,0.7245143037236413,0.7864701959254552,0.007783855412083533,0.15380583305545745,3.0126031285766905
2022-04-23,1650672000,1.0799369316831897,1.2839492223761535,1.0443962397557784,0.723900142318768,0.7851734134000836,0.007783855412083533,0.15380583305545745,3.0123484120781363
2022-04-24,1650758400,1.0810693938443907,1.2830300036566356,1.046245078724711,0.7234843003906815,0.786061556480488,0.007775535952530913,0.15381543808636366,3.0120920657045565
2022-04-25,1650844800,1.0713864812453797,1.273950264981655,1.043443781857643,0.7178147994748467,0.7851666319884738,0.00782794183839214,0.152452968259292,3.011839064739328
2022-04-27,1651017600,1.0554758084944693,1.2541386575699809,1.032279376090345,0.7125349142107963,0.7802442164397456,0.007788313453416613,0.15242738321356858,3.0112868970718285
2022-04-29,1651190400,1.0544630147097591,1.2573492061097113,1.0263210291126224,0.7066893089921268,0.7786191189924669,0.007704988918684937,0.1513201777588392,3.0108945758504597
2022-04-30,1651276800,1.0544630147097591,1.2573492061097113,1.027078936151638,0.7066893089921268,0.7786191189924669,0.007704988918684937,0.1513201777588392,3.0104225597022274
